Time_abs/ps, Signal 1/nA, Signal 2/nA
  1643.550,     0.929705,     0.000192
  1643.600,     0.788472,    -0.002157
  1643.650,     0.661455,    -0.001817
  1643.700,     0.464593,     0.000391
  1643.750,     0.139669,    -0.000305
  1643.800,    -0.225761,    -0.000580
  1643.850,    -0.407987,    -0.000580
  1643.900,    -0.182839,    -0.000370
  1643.950,     0.457692,    -0.002562
  1644.000,     1.364227,    -0.001818
  1644.050,     2.296322,    -0.001442
  1644.100,     2.987951,    -0.000806
  1644.150,     3.173939,    -0.003202
  1644.200,     2.712106,    -0.002350
  1644.250,     1.715895,    -0.002885
  1644.300,     0.588079,    -0.002764
  1644.350,    -0.261847,    -0.002433
  1644.400,    -0.694956,    -0.001734
  1644.450,    -0.868410,    -0.001266
  1644.500,    -0.956485,    -0.001170
  1644.550,    -0.924413,    -0.001132
  1644.600,    -0.569336,     0.000190
  1644.650,     0.165820,     0.001760
  1644.700,     1.024079,     0.001180
  1644.750,     1.668209,     0.002095
  1644.800,     1.876734,     0.001927
  1644.850,     1.687361,     0.001408
  1644.900,     1.306544,     0.001662
  1644.950,     1.027414,     0.002373
  1645.000,     1.075554,     0.000857
  1645.050,     1.515632,    -0.000279
  1645.100,     2.221932,    -0.000787
  1645.150,     2.989049,    -0.000818
  1645.200,     3.620172,    -0.001567
  1645.250,     3.971667,    -0.002610
  1645.300,     3.984712,    -0.002692
  1645.350,     3.637545,    -0.002745
  1645.400,     2.930021,    -0.003596
  1645.450,     1.882935,    -0.003110
  1645.500,     0.459228,    -0.003131
  1645.550,    -1.424343,    -0.002699
  1645.600,    -3.833971,    -0.002522
  1645.650,    -6.815552,    -0.000159
  1645.700,   -10.349761,    -0.000515
  1645.750,   -14.192732,     0.000493
  1645.800,   -17.686339,     0.001241
  1645.850,   -19.798513,     0.001266
  1645.900,   -19.505790,     0.001738
  1645.950,   -16.200157,     0.002075
